Label	GroupId	CoveredQueryTermNumberAnchor	CoveredQueryTermNumberTitle	CoveredQueryTermNumberUrl	CoveredQueryTermNumberWholeDocument	CoveredQueryTermNumberBody	CoveredQueryTermRatioAnchor	CoveredQueryTermRatioTitle	CoveredQueryTermRatioUrl	CoveredQueryTermRatioWholeDocument	CoveredQueryTermRatioBody	StreamLengthAnchor	StreamLengthTitle	StreamLengthUrl	StreamLengthWholeDocument	StreamLengthBody	IdfAnchor	IdfTitle	IdfUrl	IdfWholeDocument	IdfBody	SumTfAnchor	SumTfTitle	SumTfUrl	SumTfWholeDocument	SumTfBody	MinTfAnchor	MinTfTitle	MinTfUrl	MinTfWholeDocument	MinTfBody	MaxTfAnchor	MaxTfTitle	MaxTfUrl	MaxTfWholeDocument	MaxTfBody	MeanTfAnchor	MeanTfTitle	MeanTfUrl	MeanTfWholeDocument	MeanTfBody	VarianceTfAnchor	VarianceTfTitle	VarianceTfUrl	VarianceTfWholeDocument	VarianceTfBody	SumStreamLengthNormalizedTfAnchor	SumStreamLengthNormalizedTfTitle	SumStreamLengthNormalizedTfUrl	SumStreamLengthNormalizedTfWholeDocument	SumStreamLengthNormalizedTfBody	MinStreamLengthNormalizedTfAnchor	MinStreamLengthNormalizedTfTitle	MinStreamLengthNormalizedTfUrl	MinStreamLengthNormalizedTfWholeDocument	MinStreamLengthNormalizedTfBody	MaxStreamLengthNormalizedTfAnchor	MaxStreamLengthNormalizedTfTitle	MaxStreamLengthNormalizedTfUrl	MaxStreamLengthNormalizedTfWholeDocument	MaxStreamLengthNormalizedTfBody	MeanStreamLengthNormalizedTfAnchor	MeanStreamLengthNormalizedTfTitle	MeanStreamLengthNormalizedTfUrl	MeanStreamLengthNormalizedTfWholeDocument	MeanStreamLengthNormalizedTfBody	VarianceStreamLengthNormalizedTfAnchor	VarianceStreamLengthNormalizedTfTitle	VarianceStreamLengthNormalizedTfUrl	VarianceStreamLengthNormalizedTfWholeDocument	VarianceStreamLengthNormalizedTfBody	SumTfidfAnchor	SumTfidfTitle	SumTfidfUrl	SumTfidfWholeDocument	SumTfidfBody	MinTfidfAnchor	MinTfidfTitle	MinTfidfUrl	MinTfidfWholeDocument	MinTfidfBody	MaxTfidfAnchor	MaxTfidfTitle	MaxTfidfUrl	MaxTfidfWholeDocument	MaxTfidfBody	MeanTfidfAnchor	MeanTfidfTitle	MeanTfidfUrl	MeanTfidfWholeDocument	MeanTfidfBody	VarianceTfidfAnchor	VarianceTfidfTitle	VarianceTfidfUrl	VarianceTfidfWholeDocument	VarianceTfidfBody	BooleanModelAnchor	BooleanModelTitle	BooleanModelUrl	BooleanModelWholeDocument	BooleanModelBody	VectorSpaceModelAnchor	VectorSpaceModelTitle	VectorSpaceModelUrl	VectorSpaceModelWholeDocument	VectorSpaceModelBody	Bm25Anchor	Bm25Title	Bm25Url	Bm25WholeDocument	Bm25Body	LmirAbsAnchor	LmirAbsTitle	LmirAbsUrl	LmirAbsWholeDocument	LmirAbsBody	LmirDirAnchor	LmirDirTitle	LmirDirUrl	LmirDirWholeDocument	LmirDirBody	LmirJmAnchor	LmirJmTitle	LmirJmUrl	LmirJmWholeDocument	LmirJm	NumberSlashInUrl	LengthUrl	InlinkNumber	OutlinkNumber	PageRank	SiteRank	QualityScore	QualityScore2	QueryUrlClickCount	UrlClickCount	UrlDwellTime
1	16	7	2	4	1	7	1	0.285714	0.571429	0.142857	1	574	4	6	11	595	18.542189	50.99229	45.079776	48.199288	18.527701	50	2	4	2	58	1	0	0	0	1	26	1	1	2	30	7.142857	0.285714	0.571429	0.285714	8.285714	69.55102	0.204082	0.244898	0.489796	93.632653	0.087108	0.50000	0.666667	0.181818	0.097479	0.001742	0	0	0	0.001681	0.045296	0.25000	0.166667	0.181818	0.05042	0.012444	0.071429	0.095238	0.025974	0.013926	0.000211	0.012755	0.006803	0.004048	0.000264	176.84422	16.741844	25.033801	16.208702	204.322632	2.009636	0	0	0	2.007058	110.495833	8.374552	7.551835	16.208702	127.458438	25.26346	2.391692	3.576257	2.315529	29.188947	1406.255742	14.30048	10.510488	32.170043	1885.972452	1	0	0	0	1	0.752224	0.608146	0.74009	0.43859	0.751357	43.279529	15.616338	28.175965	11.204752	43.911027	-38.044353	-46.171687	-38.771287	-58.294786	-37.506645	-44.016327	-54.091473	-53.71431	-59.723213	-43.467978	-35.798525	-53.705627	-40.242687	-68.440965	-35.337055	3	60	7	1	14910	30208	15	53	0	2	1.8	
0	16	6	0	2	0	6	0.857143	0	0.285714	0	0.857143	903	3	7	7	920	18.542189	50.99229	45.079776	48.199288	18.527701	54	0	2	0	56	0	0	0	0	0	17	0	1	0	17	7.714286	0	0.285714	0	8	39.346939	0	0.204082	0	42.857143	0.059801	0	0.285714	0	0.06087	0	0	0	0	0	0.018826	0	0.142857	0	0.018478	0.008543	0	0.040816	0	0.008696	0.000048	0	0.004165	0	0.000051	138.572176	0	10.014364	0	140.908039	0	0	0	0	0	72.247275	0	5.291515	0	72.226448	19.796025	0	1.430623	0	20.12972	495.901763	0	5.139807	0	494.361463	0	0	0	0	0	0.766169	0	0.411387	0	0.765867	38.596209	0	10.376157	0	38.688665	-39.460838	-58.536245	-52.439087	-60.615603	-39.433115	-44.16054	-56.968459	-57.48856	-62.040556	-44.080295	-40.151257	-64.94727	-60.001359	-71.199957	-40.125317	3	37	1561	39	46106	65535	1	1	0	0	0	
0	16	6	2	4	1	6	0.857143	0.285714	0.571429	0.142857	0.857143	465	9	18	7	499	18.542189	50.99229	45.079776	48.199288	18.527701	112	3	5	1	121	0	0	0	0	0	49	2	2	1	54	16	0.428571	0.714286	0.142857	17.285714	358.571429	0.530612	0.489796	0.122449	418.489796	0.24086	0.333333	0.277778	0.142857	0.242485	0	0	0	0	0	0.105376	0.222222	0.111111	0.142857	0.108216	0.034409	0.047619	0.039683	0.020408	0.034641	0.001658	0.006551	0.001512	0.002499	0.001681	398.667969	22.744083	35.346859	7.235081	428.915181	0	0	0	0	0	169.993589	14.376791	12.93449	7.235081	178.441813	56.952567	3.249155	5.049551	1.033583	61.273597	4707.277873	28.972092	22.323713	6.409762	5373.987871	0	0	0	0	0	0.806665	0.53539	0.795033	0.391572	0.806623	48.663723	11.108375	18.57106	8.087645	49.45584	-34.138704	-49.509295	-38.440241	-58.922535	-33.847063	-40.669116	-54.48682	-51.161498	-61.096362	-40.202604	-34.555791	-55.789465	-40.314848	-69.50076	-34.373928	2	29	280	23	19237	19260	24	119	0	0	0	
0	16	6	1	1	1	6	0.857143	0.142857	0.142857	0.142857	0.857143	1786	3	3	9	1801	18.542189	50.99229	45.079776	48.199288	18.527701	136	1	1	1	139	0	0	0	0	0	53	1	1	1	56	19.428571	0.142857	0.142857	0.142857	19.857143	294.816327	0.122449	0.122449	0.122449	324.693878	0.076148	0.333333	0.333333	0.111111	0.077179	0	0	0	0	0	0.029675	0.333333	0.333333	0.111111	0.031094	0.010878	0.047619	0.047619	0.015873	0.011026	0.000092	0.013605	0.013605	0.001512	0.00010	473.869815	8.367292	7.467603	8.104351	486.42356	0	0	0	0	0	225.241505	8.367292	7.467603	8.104351	237.922418	67.695688	1.195327	1.06680	1.157764	69.48908	5610.928997	8.572845	6.828379	8.042511	6201.56984	0	0	0	0	0	0.859412	0.429838	0.432581	0.43859	0.851135	46.641653	9.182746	11.339874	7.885674	46.782829	-37.999836	-52.990188	-53.620139	-58.355797	-37.991204	-40.475347	-55.987848	-56.598961	-60.372503	-40.453719	-38.754581	-63.567661	-64.197687	-68.933427	-38.754031	2	48	6	7	13477	2194	4	133	0	0	0	
0	16	6	0	1	0	6	0.857143	0	0.142857	0	0.857143	465	0	20	5	490	18.542189	50.99229	45.079776	48.199288	18.527701	105	0	2	0	107	0	0	0	0	0	47	0	2	0	47	15	0	0.285714	0	15.285714	352.571429	0	0.489796	0	367.918367	0.225806	0	0.10000	0	0.218367	0	0	0	0	0	0.101075	0	0.10000	0	0.095918	0.032258	0	0.014286	0	0.031195	0.001631	0	0.001224	0	0.001532	373.843205	0	14.935206	0	382.204938	0	0	0	0	0	174.243428	0	14.935206	0	182.690428	53.406172	0	2.133601	0	54.600705	4712.334945	0	27.313514	0	5011.934719	0	0	0	0	0	0.776674	0	0.432581	0	0.775137	46.578812	0	6.645795	0	46.427995	-35.897527	-58.536245	-54.358342	-60.615603	-36.191116	-41.619481	-56.968459	-56.055772	-62.040556	-41.65115	-35.610937	-64.94727	-65.401578	-71.199957	-35.880309	2	24	273	21	16597	19260	94	115	0	51	89.643772893773	
0	16	2	0	1	0	2	0.285714	0	0.142857	0	0.285714	746	0	3	6	755	18.542189	50.99229	45.079776	48.199288	18.527701	4	0	1	0	5	0	0	0	0	0	3	0	1	0	4	0.571429	0	0.142857	0	0.714286	1.102041	0	0.122449	0	1.918367	0.005362	0	0.333333	0	0.006623	0	0	0	0	0	0.004021	0	0.333333	0	0.005298	0.000766	0	0.047619	0	0.000946	0.000002	0	0.013605	0	0.000003	15.772729	0	7.467603	0	20.016769	0	0	0	0	0	12.749519	0	7.467603	0	16.994458	2.253247	0	1.06680	0	2.859538	19.450026	0	6.828379	0	34.386751	0	0	0	0	0	0.622075	0	0.432581	0	0.606552	11.648688	0	11.339874	0	12.718714	-61.72298	-58.536245	-53.620139	-60.615603	-61.337493	-57.030287	-56.968459	-56.598961	-62.040556	-56.782075	-64.841223	-64.94727	-64.197687	-71.199957	-64.588286	2	35	1289	0	153	1760	2	6	0	4	90.6666666666667	
1	16	7	0	3	1	7	1	0	0.428571	0.142857	1	770	0	9	17	796	18.542189	50.99229	45.079776	48.199288	18.527701	101	0	3	2	106	1	0	0	0	1	53	0	1	2	53	14.428571	0	0.428571	0.285714	15.142857	277.959184	0	0.244898	0.489796	279.265306	0.131169	0	0.333333	0.117647	0.133166	0.001299	0	0	0	0.001256	0.068831	0	0.111111	0.117647	0.066583	0.018738	0	0.047619	0.016807	0.019024	0.000469	0	0.003023	0.001695	0.000441	359.127002	0	17.566199	16.270295	373.58472	2.728686	0	0	0	2.728299	225.241505	0	7.551835	16.270295	225.176574	51.303857	0	2.509457	2.324328	53.369246	5628.322459	0	9.036289	32.414999	5703.700986	1	0	0	0	1	0.755726	0	0.600506	0.440256	0.770679	48.230399	0	15.706047	8.813661	48.489977	-34.238047	-58.536245	-46.973206	-58.184177	-34.063914	-40.425586	-56.968459	-55.475789	-59.65462	-40.153911	-33.145057	-64.94727	-51.025192	-68.78349	-32.996161	4	105	0	5	4663	52896	1	1	0	0	0	
2	16	7	0	2	0	7	1	0	0.285714	0	1	502	0	5	12	519	18.542189	50.99229	45.079776	48.199288	18.527701	59	0	2	0	61	1	0	0	0	1	13	0	1	0	13	8.428571	0	0.285714	0	8.714286	11.387755	0	0.204082	0	11.918367	0.11753	0	0.40000	0	0.117534	0.001992	0	0	0	0.001927	0.025896	0	0.20000	0	0.025048	0.01679	0	0.057143	0	0.016791	0.000045	0	0.008163	0	0.000044	161.036004	0	10.014364	0	163.365862	2.728686	0	0	0	2.728299	55.247916	0	5.291515	0	55.23199	23.005143	0	1.430623	0	23.33798	276.250522	0	5.139807	0	268.47283	1	0	0	0	1	0.928844	0	0.411387	0	0.929561	50.627589	0	12.335555	0	50.637573	-31.537908	-58.536245	-51.775076	-60.615603	-31.545525	-40.522104	-56.968459	-57.481581	-62.040556	-40.394566	-30.707369	-64.94727	-59.328846	-71.199957	-30.730273	3	62	34	2	7866	52896	1	1	0	0	0	
0	16	6	0	1	0	6	0.857143	0	0.142857	0	0.857143	199	0	3	6	208	18.542189	50.99229	45.079776	48.199288	18.527701	18	0	1	0	19	0	0	0	0	0	8	0	1	0	8	2.571429	0	0.142857	0	2.714286	6.244898	0	0.122449	0	6.77551	0.090452	0	0.333333	0	0.091346	0	0	0	0	0	0.040201	0	0.333333	0	0.038462	0.012922	0	0.047619	0	0.013049	0.000158	0	0.013605	0	0.000157	63.453265	0	7.467603	0	67.66948	0	0	0	0	0	32.479197	0	7.467603	0	32.46145	9.064752	0	1.06680	0	9.667069	119.739289	0	6.828379	0	131.469827	0	0	0	0	0	0.828217	0	0.432581	0	0.842868	42.508502	0	11.339874	0	42.867652	-39.013329	-58.536245	-53.620139	-60.615603	-38.99529	-46.947192	-56.968459	-56.598961	-62.040556	-46.765158	-37.644977	-64.94727	-64.197687	-71.199957	-37.690184	2	38	332	0	3256	2242	18	21	0	2	2.7	
0	16	0	0	0	0	0	0	0	0	0	0	34	0	1	4	39	18.542189	50.99229	45.079776	48.199288	18.527701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67.002698	-58.536245	-61.892769	-60.615603	-66.995034	-64.160198	-56.968459	-59.994872	-62.040556	-64.152357	-71.724672	-64.94727	-65.982271	-71.199957	-71.708149	1	13	0	0	65534	65535	2	1	0	576694	40.8865081617857	
0	16	5	0	3	0	5	0.714286	0	0.428571	0	0.714286	1856	0	10	6	1872	18.542189	50.99229	45.079776	48.199288	18.527701	100	0	3	0	103	0	0	0	0	0	61	0	1	0	62	14.285714	0	0.428571	0	14.714286	405.061224	0	0.244898	0	419.632653	0.053879	0	0.30000	0	0.055021	0	0	0	0	0	0.032866	0	0.10000	0	0.03312	0.007697	0	0.042857	0	0.00786	0.000118	0	0.002449	0	0.00012	318.89353	0	17.481966	0	325.416163	0	0	0	0	0	259.240223	0	7.467603	0	263.414105	45.556219	0	2.497424	0	46.488023	7677.526587	0	8.915806	0	7917.878019	0	0	0	0	0	0.603644	0	0.596964	0	0.604386	28.210346	0	14.628197	0	28.387526	-47.069581	-58.536245	-47.125305	-60.615603	-46.970448	-48.154242	-56.968459	-55.747998	-62.040556	-48.05239	-48.677514	-64.94727	-51.658058	-71.199957	-48.578373	2	29	10	0	26948	25765	6	6	0	1	0.2	
0	16	7	0	3	0	7	1	0	0.428571	0	1	633	0	7	11	651	18.542189	50.99229	45.079776	48.199288	18.527701	66	0	3	0	69	1	0	0	0	1	22	0	1	0	22	9.428571	0	0.428571	0	9.857143	49.387755	0	0.244898	0	50.693878	0.104265	0	0.428571	0	0.105991	0.00158	0	0	0	0.001536	0.034755	0	0.142857	0	0.033794	0.014895	0	0.061224	0	0.015142	0.000123	0	0.004998	0	0.00012	216.903659	0	17.481966	0	223.484984	2.009636	0	0	0	2.007058	89.317791	0	7.467603	0	89.268988	30.986237	0	2.497424	0	31.926426	1111.678559	0	8.915806	0	1152.766598	1	0	0	0	1	0.87025	0	0.596964	0	0.872526	50.148076	0	18.113545	0	50.341871	-33.361148	-58.536245	-46.069334	-60.615603	-33.208973	-40.719565	-56.968459	-55.737542	-62.040556	-40.500358	-32.567514	-64.94727	-50.588715	-71.199957	-32.443745	4	70	132	2	53627	52896	1	1	0	0	0	
0	16	7	0	3	2	7	1	0	0.428571	0.285714	1	954	0	9	11	974	18.542189	50.99229	45.079776	48.199288	18.527701	77	0	3	2	82	2	0	0	0	2	23	0	1	1	25	11	0	0.428571	0.285714	11.714286	76.571429	0	0.244898	0.204082	91.918367	0.080713	0	0.333333	0.181818	0.084189	0.002096	0	0	0	0.002053	0.024109	0	0.111111	0.090909	0.025667	0.01153	0	0.047619	0.025974	0.012027	0.000084	0	0.003023	0.001687	0.000097	191.762349	0	17.481966	13.018489	203.546191	4.019272	0	0	0	4.014116	97.746313	0	7.467603	8.104351	106.215365	27.394621	0	2.497424	1.859784	29.078027	885.773231	0	8.915806	9.373954	1061.125342	1	0	0	0	1	0.770385	0	0.596964	0.513121	0.759356	44.091536	0	15.630735	11.214352	44.256226	-35.117888	-58.536245	-46.813897	-54.723793	-35.029864	-41.347454	-56.968459	-55.744514	-59.922183	-41.181483	-34.808236	-64.94727	-51.342204	-62.277913	-34.726026	3	59	0	22	18638	65535	3	1	0	0	0	
0	16	7	0	2	0	7	1	0	0.285714	0	1	408	0	5	5	418	18.542189	50.99229	45.079776	48.199288	18.527701	36	0	2	0	38	1	0	0	0	1	11	0	1	0	12	5.142857	0	0.285714	0	5.428571	17.265306	0	0.204082	0	20.816327	0.088235	0	0.40000	0	0.090909	0.002451	0	0	0	0.002392	0.026961	0	0.20000	0	0.028708	0.012605	0	0.057143	0	0.012987	0.000104	0	0.008163	0	0.000119	78.856731	0	10.014364	0	81.222807	2.009636	0	0	0	2.007058	29.748878	0	5.291515	0	29.740302	11.265247	0	1.430623	0	11.603258	76.69001	0	5.139807	0	78.86837	1	0	0	0	1	0.801945	0	0.411387	0	0.791179	41.84380	0	12.335555	0	41.874998	-36.610685	-58.536245	-51.775076	-60.615603	-36.595934	-44.720217	-56.968459	-57.481581	-62.040556	-44.601995	-34.248787	-64.94727	-59.328846	-71.199957	-34.244188	2	24	0	3	65419	52896	1	1	0	58	19.8663116123643	
1	16	7	1	1	1	7	1	0.142857	0.142857	0.142857	1	1863	3	7	8	1881	18.542189	50.99229	45.079776	48.199288	18.527701	160	1	1	1	163	3	0	0	0	3	56	1	1	1	56	22.857143	0.142857	0.142857	0.142857	23.285714	347.55102	0.122449	0.122449	0.122449	367.632653	0.085883	0.333333	0.142857	0.12500	0.086656	0.00161	0	0	0	0.001595	0.030059	0.333333	0.142857	0.12500	0.029771	0.012269	0.047619	0.020408	0.017857	0.012379	0.00010	0.013605	0.002499	0.001913	0.000104	532.905735	8.374552	7.551835	8.135147	544.756979	8.038544	0	0	0	8.028233	237.991024	8.374552	7.551835	8.135147	237.922418	76.129391	1.196365	1.078834	1.162164	77.822426	7630.917975	8.587729	6.983291	8.10375	8015.661713	1	0	0	0	1	0.85154	0.43021	0.437457	0.440256	0.851729	48.14793	9.190714	7.824663	8.463905	48.308016	-34.325317	-52.926971	-54.149883	-58.145387	-34.327076	-38.467485	-55.934312	-56.34420	-60.282674	-38.437464	-34.524705	-63.504406	-64.72792	-68.722868	-34.527204	3	39	109	37	8761	65535	1	1	0	0	0	
0	16	6	0	2	0	6	0.857143	0	0.285714	0	0.857143	869	3	7	7	886	18.542189	50.99229	45.079776	48.199288	18.527701	54	0	2	0	56	0	0	0	0	0	17	0	1	0	17	7.714286	0	0.285714	0	8	39.346939	0	0.204082	0	42.857143	0.06214	0	0.285714	0	0.063205	0	0	0	0	0	0.019563	0	0.142857	0	0.019187	0.008877	0	0.040816	0	0.009029	0.000052	0	0.004165	0	0.000055	138.572176	0	10.014364	0	140.908039	0	0	0	0	0	72.247275	0	5.291515	0	72.226448	19.796025	0	1.430623	0	20.12972	495.901763	0	5.139807	0	494.361463	0	0	0	0	0	0.766169	0	0.411387	0	0.765867	38.943271	0	10.376157	0	39.026727	-39.23233	-58.536245	-52.439087	-60.615603	-39.209034	-44.078072	-56.968459	-57.48856	-62.040556	-43.99831	-39.921894	-64.94727	-60.001359	-71.199957	-39.900254	3	25	8447	38	60760	65535	1	1	0	0	0	
2	16	7	0	4	1	7	1	0	0.571429	0.142857	1	460	0	21	6	487	18.542189	50.99229	45.079776	48.199288	18.527701	111	0	5	1	117	1	0	0	0	1	47	0	2	1	47	15.857143	0	0.714286	0.142857	16.714286	319.836735	0	0.489796	0.122449	331.061224	0.241304	0	0.238095	0.166667	0.240246	0.002174	0	0	0	0.002053	0.102174	0	0.095238	0.166667	0.096509	0.034472	0	0.034014	0.02381	0.034321	0.001512	0	0.001111	0.003401	0.001396	379.575551	0	31.135367	8.104351	396.632996	2.728686	0	0	0	2.728299	169.993589	0	14.935206	8.104351	182.690428	54.225079	0	4.44791	1.157764	56.661857	4426.454176	0	24.734656	8.042511	4802.102442	1	0	0	0	1	0.787729	0	0.65695	0.43859	0.789442	51.274876	0	14.374655	9.787732	52.003707	-31.10953	-58.536245	-44.027527	-57.950606	-30.426301	-39.641142	-56.968459	-54.168742	-60.362042	-39.068665	-29.90314	-64.94727	-45.868953	-68.527975	-29.425982	2	29	278	20	22539	20604	6	70	0	51	68.3807692307692	
0	16	7	0	1	1	7	1	0	0.142857	0.142857	1	1616	0	8	7	1631	18.542189	50.99229	45.079776	48.199288	18.527701	123	0	1	1	125	1	0	0	0	1	41	0	1	1	42	17.571429	0	0.142857	0.142857	17.857143	228.244898	0	0.122449	0.122449	241.55102	0.076114	0	0.12500	0.142857	0.07664	0.000619	0	0	0	0.000613	0.025371	0	0.12500	0.142857	0.025751	0.010873	0	0.017857	0.020408	0.010949	0.000087	0	0.001913	0.002499	0.000091	391.909351	0	7.467603	7.235081	398.974806	2.009636	0	0	0	2.007058	169.993589	0	7.467603	7.235081	174.193199	55.98705	0	1.06680	1.033583	56.996401	3725.464317	0	6.828379	6.409762	3924.092478	1	0	0	0	1	0.829301	0	0.432581	0.391572	0.826486	45.90340	0	7.168093	8.087645	46.047657	-36.460751	-58.536245	-54.599744	-58.922535	-36.47429	-40.100563	-56.968459	-56.616413	-61.096362	-40.084139	-36.038437	-64.94727	-65.178458	-69.50076	-36.053836	3	33	38	0	4166	4254	12	3	0	0	0	
0	16	7	3	3	3	7	1	0.428571	0.428571	0.428571	1	1116	15	10	11	1152	18.542189	50.99229	45.079776	48.199288	18.527701	69	7	3	3	82	1	0	0	0	1	40	3	1	1	45	9.857143	1	0.428571	0.428571	11.714286	162.693878	1.428571	0.244898	0.244898	209.632653	0.061828	0.466667	0.30000	0.272727	0.071181	0.000896	0	0	0	0.000868	0.035842	0.20000	0.10000	0.090909	0.039063	0.008833	0.066667	0.042857	0.038961	0.010169	0.000131	0.006349	0.002449	0.002024	0.000158	222.643451	49.144567	17.481966	18.96387	253.608059	2.009636	0	0	0	2.007058	169.993589	25.101875	7.467603	8.104351	191.187657	31.806207	7.020652	2.497424	2.709124	36.229723	3195.676209	82.115733	8.915806	10.543047	4027.306601	1	0	0	0	1	0.640698	0.601253	0.596964	0.605723	0.639493	37.276485	15.042229	14.628197	16.335806	37.831216	-39.936753	-44.424028	-47.551421	-49.876623	-39.289867	-43.997876	-53.569021	-55.747998	-58.958296	-43.342097	-38.612751	-49.783946	-51.658058	-54.393725	-38.006074	3	55	0	31	32898	65535	1	1	0	0	0	
0	16	5	0	3	3	5	0.714286	0	0.428571	0.428571	0.714286	364	0	6	12	382	18.542189	50.99229	45.079776	48.199288	18.527701	11	0	3	3	17	0	0	0	0	0	5	0	1	1	5	1.571429	0	0.428571	0.428571	2.428571	2.530612	0	0.244898	0.244898	3.102041	0.03022	0	0.50000	0.25000	0.044503	0	0	0	0	0	0.013736	0	0.166667	0.083333	0.013089	0.004317	0	0.071429	0.035714	0.006358	0.000019	0	0.006803	0.001701	0.000021	32.733826	0	17.481966	18.96387	46.142531	0	0	0	0	0	13.643429	0	7.467603	8.104351	16.994458	4.676261	0	2.497424	2.709124	6.59179	24.913081	0	8.915806	10.543047	37.822235	0	0	0	0	0	0.786271	0	0.596964	0.605723	0.832717	28.375043	0	19.676247	15.449801	32.735872	-48.760416	-58.536245	-45.611588	-50.134886	-44.423754	-50.67366	-56.968459	-55.734054	-58.961776	-48.95719	-48.203262	-64.94727	-50.126491	-54.654625	-45.598641	4	71	37	3	1190	9179	13	27	0	3	8.1	
0	16	5	0	3	1	5	0.714286	0	0.428571	0.142857	0.714286	485	0	6	7	498	18.542189	50.99229	45.079776	48.199288	18.527701	86	0	4	1	91	0	0	0	0	0	57	0	2	1	57	12.285714	0	0.571429	0.142857	13	353.632653	0	0.530612	0.122449	348.285714	0.17732	0	0.666667	0.142857	0.182731	0	0	0	0	0	0.117526	0	0.333333	0.142857	0.114458	0.025331	0	0.095238	0.020408	0.026104	0.001503	0	0.014739	0.002499	0.001404	245.974597	0	24.949569	8.104351	261.116337	0	0	0	0	0	155.535085	0	14.935206	8.104351	155.513059	35.139228	0	3.564224	1.157764	37.302334	2725.37652	0	26.348563	8.042511	2763.915504	0	0	0	0	0	0.579937	0	0.567325	0.43859	0.609946	37.053453	0	23.990862	9.059348	37.936679	-40.853935	-58.536245	-45.777309	-58.104665	-40.033082	-45.351492	-56.968459	-55.131705	-60.36553	-44.76259	-42.810092	-64.94727	-49.433378	-68.682121	-42.128028	2	53	56	0	992	10235	2	10	0	9	26.5	
1	16	6	0	0	0	6	0.857143	0	0	0	0.857143	3575	0	5	9	3589	18.542189	50.99229	45.079776	48.199288	18.527701	170	0	0	0	170	0	0	0	0	0	55	0	0	0	55	24.285714	0	0	0	24.285714	282.77551	0	0	0	282.77551	0.047552	0	0	0	0.047367	0	0	0	0	0	0.015385	0	0	0	0.015325	0.006793	0	0	0	0.006767	0.000022	0	0	0	0.000022	471.51481	0	0	0	471.184059	0	0	0	0	0	233.741184	0	0	0	233.673803	67.359259	0	0	0	67.312008	5122.129105	0	0	0	5121.061064	0	0	0	0	0	0.80184	0	0	0	0.801881	39.979465	0	0	0	40.148496	-40.321326	-58.536245	-61.892769	-60.615603	-40.338409	-41.42584	-56.968459	-59.994872	-62.040556	-41.448251	-40.789954	-64.94727	-65.982271	-71.199957	-40.818027	3	43	88	0	31728	30662	8	31	0	0	0	
0	16	7	0	2	0	7	1	0	0.285714	0	1	1810	10	8	9	1837	18.542189	50.99229	45.079776	48.199288	18.527701	117	0	2	0	119	1	0	0	0	1	56	0	1	0	56	16.714286	0	0.285714	0	17	317.632653	0	0.204082	0	319.714286	0.064641	0	0.25000	0	0.06478	0.000552	0	0	0	0.000544	0.030939	0	0.12500	0	0.030484	0.009234	0	0.035714	0	0.009254	0.000097	0	0.003189	0	0.000095	303.443644	0	10.014364	0	305.683167	2.009636	0	0	0	2.007058	169.29976	0	5.291515	0	169.249371	43.349092	0	1.430623	0	43.669024	3015.031761	0	5.139807	0	3001.77829	1	0	0	0	1	0.656317	0	0.411387	0	0.657659	37.205048	0	9.612708	0	37.319388	-40.408072	-58.536245	-52.70170	-60.615603	-40.41371	-42.600606	-56.968459	-57.492047	-62.040556	-42.564396	-39.011983	-64.94727	-60.268206	-71.199957	-39.017749	3	50	83	53	9306	65535	10	1	0	0	0	
1	16	0	0	0	0	0	0	0	0	0	0	34	0	12	9	55	18.542189	50.99229	45.079776	48.199288	18.527701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67.002698	-58.536245	-61.892769	-60.615603	-66.995034	-64.160198	-56.968459	-59.994872	-62.040556	-64.152357	-71.724672	-64.94727	-65.982271	-71.199957	-71.708149	3	40	12908	0	2156	37063	1	3	0	0	0	
0	16	5	0	3	1	5	0.714286	0	0.428571	0.142857	0.714286	307	0	16	7	330	18.542189	50.99229	45.079776	48.199288	18.527701	45	0	5	1	51	0	0	0	0	0	17	0	2	1	19	6.428571	0	0.714286	0.142857	7.285714	48.816327	0	0.77551	0.122449	61.632653	0.14658	0	0.31250	0.142857	0.154545	0	0	0	0	0	0.055375	0	0.12500	0.142857	0.057576	0.02094	0	0.044643	0.020408	0.022078	0.000518	0	0.003029	0.002499	0.000566	82.479294	0	27.49633	8.104351	95.770814	0	0	0	0	0	25.499038	0	10.583031	8.104351	33.988917	11.782756	0	3.928047	1.157764	13.681545	103.254625	0	21.282848	8.042511	158.557119	0	0	0	0	0	0.652125	0	0.565433	0.43859	0.659007	34.039628	0	14.832464	9.059348	34.395605	-39.957853	-58.536245	-46.165981	-58.104665	-39.887373	-46.457411	-56.968459	-55.168851	-60.36553	-46.03891	-41.570325	-64.94727	-51.682136	-68.682121	-41.419643	2	39	41	5	1522	63058	2	5	0	0	0	
